OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_3512;size_2;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Colpodida;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Colpodea	Colpodea	Colpodea	Colpodida	Colpodida	Colpodida	Colpodida	Colpodida
OTU_1426;size_17;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Colpodida;Colpodidae;Colpoda;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Colpodea	Colpodea	Colpodea	Colpodida	Colpodida	Colpodidae	Colpodidae	Colpoda
OTU_2439;size_4;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Colpodida;Colpodidae;Colpoda;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Colpodea	Colpodea	Colpodea	Colpodida	Colpodida	Colpodidae	Colpodidae	Colpoda
OTU_2930;size_3;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Colpodida;Colpodidae;Colpoda;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Colpodea	Colpodea	Colpodea	Colpodida	Colpodida	Colpodidae	Colpodidae	Colpoda
OTU_2354;size_10;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Colpodida;Hausmanniellidae;Bresslauides;Bresslauides discoideus;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Colpodea	Colpodea	Colpodea	Colpodida	Colpodida	Hausmanniellidae	Hausmanniellidae	Bresslauides
OTU_4249;size_2;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Colpodida;Hausmanniellidae;Bresslauides;Bresslauides discoideus;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Colpodea	Colpodea	Colpodea	Colpodida	Colpodida	Hausmanniellidae	Hausmanniellidae	Bresslauides
OTU_3947;size_2;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptoria	Haptoria	Haptoria	Haptoria	Haptoria
OTU_822;size_34;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Haptorida	Haptorida	Haptorida
OTU_1464;size_32;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Haptorida	Haptorida	Haptorida
OTU_1587;size_8;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Haptorida	Haptorida	Haptorida
OTU_2139;size_5;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Haptorida	Haptorida	Haptorida
OTU_2185;size_9;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Haptorida	Haptorida	Haptorida
OTU_2251;size_5;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Haptorida	Haptorida	Haptorida
OTU_3261;size_2;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Haptorida	Haptorida	Haptorida
OTU_466;size_71;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;Lacrymariidae;Phialina;Phialina salinarum;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Lacrymariidae	Lacrymariidae	Phialina
OTU_1048;size_40;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;Lacrymariidae;Phialina;Phialina salinarum;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Lacrymariidae	Lacrymariidae	Phialina
OTU_3684;size_2;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;Lacrymariidae;Phialina;Phialina salinarum;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Lacrymariidae	Lacrymariidae	Phialina
OTU_1433;size_10;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;Spathidiidae;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Spathidiidae	Spathidiidae	Spathidiidae
OTU_721;size_88;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;Spathidiidae;Apobryophyllum;Apobryophyllum schmidingeri;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Spathidiidae	Spathidiidae	Apobryophyllum
OTU_1998;size_6;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;Spathidiidae;Apobryophyllum;Apobryophyllum schmidingeri;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Spathidiidae	Spathidiidae	Apobryophyllum
OTU_2189;size_5;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;Spathidiidae;Apobryophyllum;Apobryophyllum schmidingeri;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Spathidiidae	Spathidiidae	Apobryophyllum
OTU_2986;size_3;	"root;cellular organisms;Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;Spathidiidae;Apobryophyllum;Apobryophyllum schmidingeri;"	cellular organisms	Eukaryota	Eukaryota	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Alveolata	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria	Haptorida	Haptorida	Spathidiidae	Spathidiidae	Apobryophyllum
