OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_119;size_367;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_154;size_897;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_167;size_472;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_348;size_297;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_482;size_107;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_767;size_325;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_790;size_60;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_1580;size_5;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_1709;size_5;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_2173;size_10;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_2489;size_17;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_2792;size_6;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_3214;size_6;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_4208;size_4;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
OTU_1368;size_6;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonas
OTU_4168;size_2;	"root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	Sphingomonas
OTU_43;size_2038;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_65;size_981;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_87;size_976;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_366;size_92;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_721;size_57;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_873;size_143;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_1027;size_41;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_1175;size_23;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_1250;size_15;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_1604;size_9;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_1761;size_6;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_1771;size_4;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_1888;size_4;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_1985;size_4;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_2163;size_3;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_2810;size_2;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_3224;size_12;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_4109;size_2;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
OTU_183;size_632;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales
OTU_640;size_22;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales
OTU_690;size_95;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales
OTU_1006;size_31;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales
OTU_1090;size_39;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales
OTU_1210;size_224;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales
OTU_1717;size_7;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales
OTU_1922;size_4;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales
OTU_2972;size_2;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales	Burkholderiales
OTU_3;size_66505;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_81;size_748;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_345;size_91;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_694;size_63;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_1567;size_606;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_1620;size_7;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_1756;size_14;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_1794;size_4;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_2835;size_18;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_3567;size_4;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_3932;size_2;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
OTU_2;size_20678;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderia
OTU_4;size_72299;	"root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderiaceae	Burkholderia
